tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,source_url,source_name,dog_stage,favorite_count,retweet_count,rating,jpg_url,predicted_breed
816336735214911488,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,http://twitter.com/download/iphone,Twitter for iPhone,,8746,1980,11/10,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,labrador_retriever
816091915477250048,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,https://twitter.com/dog_rates/status/816091915477250048/photo/1,12,10,Comet,http://twitter.com/download/iphone,Twitter for iPhone,,9083,2184,12/10,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,pomeranian
815990720817401858,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://twitter.com/dog_rates/status/815990720817401858/photo/1,https://www.gofundme.com/surgeryforjacktheminpin",11,10,Jack,http://twitter.com/download/iphone,Twitter for iPhone,doggo,5037,1042,11/10,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,chihuahua
815966073409433600,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,22796,8617,13/10,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan_mastiff
815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,https://twitter.com/dog_rates/status/815736392542261248/photo/1,11,10,Akumi,http://twitter.com/download/iphone,Twitter for iPhone,,10022,2313,11/10,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,border_collie
815639385530101762,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,http://twitter.com/download/iphone,Twitter for iPhone,,8367,1680,12/10,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,german_shepherd
815390420867969024,2017-01-01 02:53:20+00:00,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,10552,3879,13/10,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,
814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,http://twitter.com/download/iphone,Twitter for iPhone,pupper,7783,1300,11/10,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian
814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,https://twitter.com/dog_rates/status/814638523311648768/photo/1,12,10,Olivia,http://twitter.com/download/iphone,Twitter for iPhone,,11468,2753,12/10,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever
814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,http://twitter.com/download/iphone,Twitter for iPhone,,8810,1904,12/10,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle
814153002265309185,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,http://twitter.com/download/iphone,Twitter for iPhone,,29289,8859,12/10,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever
813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,http://twitter.com/download/iphone,Twitter for iPhone,doggo,9464,1905,11/10,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,siberian_husky
813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",https://twitter.com/dog_rates/status/813812741911748608/photo/1,14,10,Gary,http://twitter.com/download/iphone,Twitter for iPhone,,37081,14260,14/10,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,french_bulldog
813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,http://twitter.com/download/iphone,Twitter for iPhone,,8475,1801,12/10,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute
813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,https://twitter.com/dog_rates/status/813217897535406080/photo/1,13,10,Atlas,http://twitter.com/download/iphone,Twitter for iPhone,,18995,7443,13/10,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed
813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,doggo,9409,1843,11/10,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel
813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,20262,4459,13/10,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever
813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,http://twitter.com/download/iphone,Twitter for iPhone,,9447,1967,12/10,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,golden_retriever
813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,https://twitter.com/dog_rates/status/813157409116065792/photo/1,12,10,Layla,http://twitter.com/download/iphone,Twitter for iPhone,,7921,2261,12/10,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,pembroke
813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,https://twitter.com/dog_rates/status/813142292504645637/photo/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,8635,2434,13/10,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle
813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,https://twitter.com/dog_rates/status/813127251579564032/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,doggo,12078,3195,11/10,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,norwegian_elkhound
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,http://twitter.com/download/iphone,Twitter for iPhone,,10508,2800,12/10,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,pembroke
813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,http://twitter.com/download/iphone,Twitter for iPhone,doggo,10764,3693,11/10,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,great_dane
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,https://twitter.com/dog_rates/status/813081950185472002/photo/1,11,10,Baron,http://twitter.com/download/iphone,Twitter for iPhone,,10078,2833,11/10,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,doberman
813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,http://twitter.com/download/iphone,Twitter for iPhone,,8108,1996,12/10,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier
813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,http://twitter.com/download/iphone,Twitter for iPhone,,21388,7518,13/10,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever
812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,https://twitter.com/dog_rates/status/812781120811126785/photo/1,10,10,Swagger,http://twitter.com/download/iphone,Twitter for iPhone,,7723,1948,10/10,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff
812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,http://twitter.com/download/iphone,Twitter for iPhone,,6751,1464,12/10,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,irish_setter
812503143955202048,2016-12-24 03:40:19+00:00,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1","https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr",13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,6196,1246,13/10,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,
812466873996607488,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,http://twitter.com/download/iphone,Twitter for iPhone,,8123,1978,12/10,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,great_dane
812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,https://twitter.com/dog_rates/status/812372279581671427/photo/1,13,10,Moe,http://twitter.com/download/iphone,Twitter for iPhone,,13923,3738,13/10,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever
811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,http://twitter.com/download/iphone,Twitter for iPhone,,7400,1432,11/10,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,staffordshire_bullterrier
811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,http://twitter.com/download/iphone,Twitter for iPhone,,7688,1636,13/10,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,pekinese
811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,http://twitter.com/download/iphone,Twitter for iPhone,,13023,3150,10/10,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,http://twitter.com/download/iphone,Twitter for iPhone,pupper,21343,6515,11/10,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,pembroke
810984652412424192,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://twitter.com/dog_rates/status/810984652412424192/photo/1,https://www.gofundme.com/sams-smile",24,7,Sam,http://twitter.com/download/iphone,Twitter for iPhone,,5450,1468,24/7,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever
810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",https://twitter.com/dog_rates/status/810896069567610880/photo/1,11,10,Hunter,http://twitter.com/download/iphone,Twitter for iPhone,,9201,1809,11/10,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever
810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,http://twitter.com/download/iphone,Twitter for iPhone,,11195,2709,11/10,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute
810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,https://twitter.com/dog_rates/status/810284430598270976/photo/1,13,10,Phil,http://twitter.com/download/iphone,Twitter for iPhone,,35997,11552,13/10,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute
810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,http://twitter.com/download/iphone,Twitter for iPhone,,15007,3445,12/10,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,staffordshire_bullterrier
809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,15835,4030,10/10,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,norwich_terrier
809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,blep,7077,1499,12/10,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,greater_swiss_mountain_dog
809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,https://twitter.com/dog_rates/status/809220051211603969/photo/1,12,10,Kyro,http://twitter.com/download/iphone,Twitter for iPhone,,20334,5726,12/10,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,pomeranian
809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,http://twitter.com/download/iphone,Twitter for iPhone,,13516,3608,11/10,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla
808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,http://twitter.com/download/iphone,Twitter for iPhone,,10321,3114,13/10,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,rottweiler
808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,8065,2216,12/10,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,toy_poodle
808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,https://twitter.com/dog_rates/status/808501579447930884/photo/1,12,10,Koda,http://twitter.com/download/iphone,Twitter for iPhone,,11529,2667,12/10,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,airedale
808344865868283904,2016-12-12 16:16:49+00:00,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,http://vine.co,Vine - Make a Scene,,43464,21368,11/10,,
808106460588765185,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,8968,2254,12/10,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever
808001312164028416,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,https://twitter.com/dog_rates/status/808001312164028416/photo/1,12,10,Cooper,http://twitter.com/download/iphone,Twitter for iPhone,,12787,3614,12/10,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,labrador_retriever
807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,https://twitter.com/dog_rates/status/807621403335917568/photo/1,14,10,Ollie,http://twitter.com/download/iphone,Twitter for iPhone,pupper,14881,3712,14/10,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever
807106840509214720,2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,http://twitter.com/download/iphone,Twitter for iPhone,,120826,56764,13/10,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,chihuahua
807010152071229440,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,http://twitter.com/download/iphone,Twitter for iPhone,pupper,13343,3950,12/10,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever
806629075125202948,2016-12-07 22:38:52+00:00,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",https://twitter.com/dog_rates/status/806629075125202948/photo/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,76325,35500,13/10,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,cocker_spaniel
806576416489959424,2016-12-07 19:09:37+00:00,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,https://twitter.com/deadspin/status/806570933175652352,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,4996,1991,13/10,,
806542213899489280,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,http://twitter.com/download/iphone,Twitter for iPhone,,10441,2409,11/10,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla
806219024703037440,2016-12-06 19:29:28+00:00,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,Incredibly,http://twitter.com/download/iphone,Twitter for iPhone,,6569,1219,11/10,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow
805932879469572096,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,http://twitter.com/download/iphone,Twitter for iPhone,,8444,1963,12/10,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,norwegian_elkhound
805826884734976000,2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,http://twitter.com/download/iphone,Twitter for iPhone,puppo,6708,1874,12/10,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,siberian_husky
805520635690676224,2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,https://twitter.com/dog_rates/status/805520635690676224/photo/1,13,10,Zeke,http://twitter.com/download/iphone,Twitter for iPhone,,5874,1697,13/10,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois
805487436403003392,2016-12-04 19:02:24+00:00,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",https://twitter.com/dog_rates/status/805487436403003392/photo/1,12,10,Sansa,http://twitter.com/download/iphone,Twitter for iPhone,,8969,2577,12/10,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,
805207613751304193,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,http://twitter.com/download/iphone,Twitter for iPhone,,7992,1756,12/10,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,pembroke
804738756058218496,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,http://twitter.com/download/iphone,Twitter for iPhone,,13983,3909,12/10,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,tibetan_mastiff
804475857670639616,2016-12-02 00:02:45+00:00,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",https://twitter.com/bvuepd/status/804417859124273152,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,6266,2065,13/10,,
804026241225523202,2016-11-30 18:16:08+00:00,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,https://twitter.com/dog_rates/status/804026241225523202/photo/1,13,10,Bo,http://twitter.com/download/iphone,Twitter for iPhone,,45443,16552,13/10,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,https://twitter.com/dog_rates/status/803773340896923648/photo/1,12,10,Diogi,http://twitter.com/download/iphone,Twitter for iPhone,puppo,10274,2811,12/10,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,11177,4235,13/10,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,labrador_retriever
803380650405482500,2016-11-28 23:30:47+00:00,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,http://twitter.com/download/iphone,Twitter for iPhone,,7937,1908,12/10,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,
803276597545603072,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,http://twitter.com/download/iphone,Twitter for iPhone,,10242,2515,11/10,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,pembroke
802952499103731712,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,http://twitter.com/download/iphone,Twitter for iPhone,,9207,2060,12/10,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow
802600418706604034,2016-11-26 19:50:26+00:00,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,https://vine.co/v/5FwUWjYaW0Y,11,10,Bailey,http://vine.co,Vine - Make a Scene,,7257,1506,11/10,,
802572683846291456,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,http://twitter.com/download/iphone,Twitter for iPhone,,9119,2572,12/10,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever
